ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total,Delta_V
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.4,0.005,1e-07,-66.7857165510248,-39.4974405751868,-62.0944769063902
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.4,0.007,1e-07,-77.2913760699808,-46.8631976143476,-73.4086189464392
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.4,0.009,1e-07,-84.0222459389289,-52.1721309922532,-80.8882691030539
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.4,0.01,1e-07,-86.4509795803034,-54.2791733594007,-83.6354216036459
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.5,0.001,1e-07,-17.9237237971794,-9.00563248060319,-15.2759908568429
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.5,0.003,1e-07,-43.1122692419805,-21.7547847972491,-38.693138106492
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.5,0.005,1e-07,-59.5432336832913,-30.503615641111,-55.0926807289884
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.5,0.007,1e-07,-70.627248429322,-36.8664522981844,-66.6424866719273
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.5,0.009,1e-07,-78.2594608138068,-41.6505183523788,-74.8295893194045
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.5,0.01,1e-07,-81.161243720131,-43.6063259634313,-77.9950053892472
6,0.135119143136319,9.59991244878908,0.00275,0.356790000610249,0.00609585116596564,5,0.1,0.001,1e-07,-58.79598197888,-52.97148343921,-52.3213823878029
6,0.135119143136319,9.59991244878908,0.00275,0.356790000610249,0.00609585116596564,5,0.1,0.003,1e-07,-90.5145859985227,-85.5900290706231,-88.2086007549791
6,0.135119143136319,9.59991244878908,0.00275,0.356790000610249,0.00609585116596564,5,0.1,0.005,1e-07,-97.2652269063421,-94.359297048865,-96.5254779376703
6,0.135119143136319,9.59991244878908,0.00275,0.356790000610249,0.00609585116596564,5,0.1,0.007,1e-07,-99.0192337526036,-97.2542168893859,-98.7381388675687
6,0.135119143136319,9.59991244878908,0.00275,0.356790000610249,0.00609585116596564,5,0.1,0.009,1e-07,-99.5669288112105,-98.3885952194272,-99.4366071191758
6,0.135119143136319,9.59991244878908,0.00275,0.356790000610249,0.00609585116596564,5,0.1,0.01,1e-07,-99.6918210290449,-98.6934363897635,-99.5968492129597
6,0.135119143136319,9.59991244878908,0.00275,0.356790000610249,0.00609585116596564,5,0.2,0.001,1e-07,-37.4771475906944,-28.8158018505623,-31.8677944915127
6,0.135119143136319,9.59991244878908,0.00275,0.356790000610249,0.00609585116596564,5,0.2,0.003,1e-07,-72.1377255312952,-57.9867720269255,-67.2849812796973
6,0.135119143136319,9.59991244878908,0.00275,0.356790000610249,0.00609585116596564,5,0.2,0.005,1e-07,-86.2644158023081,-72.1351643672533,-83.2878192111124
6,0.135119143136319,9.59991244878908,0.00275,0.356790000610249,0.00609585116596564,5,0.2,0.007,1e-07,-92.598697870873,-79.7980822320726,-90.7894833048108
6,0.135119143136319,9.59991244878908,0.00275,0.356790000610249,0.00609585116596564,5,0.2,0.009,1e-07,-95.644993056828,-84.2511321303429,-94.4847764589387
