ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total,Delta_V
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.3,0.005,1e-07,-55.388704633544,-20.4638709325772,-63.345329194726
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.3,0.007,1e-07,-73.8589018669479,-38.1692454608741,-73.6665970702042
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.3,0.009,1e-07,-82.3196469187284,-47.4227808068967,-80.6061203100536
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.3,0.01,1e-07,-84.9668272454761,-50.249897722236,-83.0529765065891
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.4,0.001,1e-07,-10.7092173599703,-0.72994208937337,-16.8558922786406
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.4,0.003,1e-07,-28.0919792328246,-2.67798411028231,-41.276907446578
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.4,0.005,1e-07,-41.8609809736876,-5.60706921724929,-57.2115643271032
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.4,0.007,1e-07,-60.73005561235,-18.0781131171001,-67.8743807091816
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.4,0.009,1e-07,-74.0643607218666,-30.0955267062546,-75.3339037715058
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.4,0.01,1e-07,-77.9337317236365,-33.3462524564481,-78.1347202838136
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.5,0.001,1e-07,-9.98123708795118,-0.653882541909923,-14.2836988801646
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.5,0.003,1e-07,-26.5092761740554,-2.30513752283185,-36.1734147340576
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.5,0.005,1e-07,-39.5967908433656,-4.46692641761193,-51.5520444608848
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.5,0.007,1e-07,-51.115991954977,-8.32781182733548,-62.4722158695718
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.5,0.009,1e-07,-63.3421828833841,-15.8333009383244,-70.3284276566516
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.5,0.01,1e-07,-68.3296374247913,-19.0032082573921,-73.4110379541474
224,1.90963587564705,1.90591329888562,0.005,0.995,0.0129864213710652,5,0.1,0.001,1e-07,-26.2360950060406,-16.4753754361658,-42.4951471087738
