ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.5,0.001,1e-07,-69.3981584517715,-39.8124409690183
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.5,0.003,1e-07,-80.6863457145341,-51.9175808382518
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.5,0.005,1e-07,-88.0808360472744,-61.3596177324643
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.5,0.007,1e-07,-92.7791812243165,-68.4747639986425
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.5,0.009,1e-07,-95.6753391041011,-73.7220780174664
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.5,0.01,1e-07,-96.6604932548624,-75.7920435144808
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.1,0,1e-07,-23.6023109096161,-1.82599597330346
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.1,0.001,1e-07,-29.545736897312,-5.25896925935987
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.1,0.003,1e-07,-43.3651165321144,-14.030288310575
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.1,0.005,1e-07,-60.1548226023559,-29.6440404790909
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.1,0.007,1e-07,-84.4281416043657,-67.3636965925706
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.1,0.009,1e-07,-93.1819033160875,-83.3079197256184
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.1,0.01,1e-07,-95.2953696484532,-87.6075878774489
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.2,0,1e-07,-34.7547653382425,-2.8228284061512
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.2,0.001,1e-07,-43.1870499633716,-6.36372728242632
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.2,0.003,1e-07,-50.2362051942018,-14.7884739484882
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.2,0.005,1e-07,-61.748205101048,-26.7325919127492
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.2,0.007,1e-07,-74.5890373388945,-43.2806470950859
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.2,0.009,1e-07,-83.9521701962059,-58.3628663720874
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.2,0.01,1e-07,-87.1089973804867,-64.0908936283995
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.3,0,1e-07,-42.1360194284541,-3.53441197059704
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.3,0.001,1e-07,-52.4082668082772,-7.03847837257769
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.3,0.003,1e-07,-56.5078402442391,-13.5610499522798
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.3,0.005,1e-07,-64.3331722110943,-23.2091109059534
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.3,0.007,1e-07,-72.6494694167398,-34.083616282557
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.3,0.009,1e-07,-79.8082269551253,-44.6672439907645
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.3,0.01,1e-07,-82.8234419571938,-49.6053416679726
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.4,0,1e-07,-47.3986255572727,-4.06655736831827
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.4,0.001,1e-07,-58.4478637909134,-7.58305740348538
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.4,0.003,1e-07,-61.604217549074,-13.0389485563524
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.4,0.005,1e-07,-67.2910786315255,-20.8643989199396
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.4,0.007,1e-07,-73.8193512896344,-29.9735933126175
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.4,0.009,1e-07,-79.7579935869519,-38.9922579273189
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.4,0.01,1e-07,-82.2999197537065,-43.1805688737351
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.5,0,1e-07,-51.115286148676,-4.44856900761896
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.5,0.001,1e-07,-62.7297820793003,-7.9322413192578
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.5,0.003,1e-07,-65.6027535104242,-12.5361159579279
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.5,0.005,1e-07,-70.0284728700763,-18.8353362983337
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.5,0.007,1e-07,-75.1935901467444,-26.2553769445068
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.5,0.009,1e-07,-80.161011527476,-33.8808547138841
234,0.633420168707834,1.75935969189729,0.005,0.995,0.0381531979414976,3,0.5,0.01,1e-07,-82.3864232256141,-37.5355286997862
235,1.74600473993094,1.86930131948538,0.005,0.995,0.0141862104527402,3,0.1,0,1e-07,-13.0639752643812,-2.27052520042725
